1358747993.101821,56
1358747993.212024,55
1358747993.322288,55
1358747993.432617,56
1358747993.542887,56
1358747993.653085,56
1358747993.763684,58
1358747993.874143,59
1358747993.984683,59
1358747994.095573,57
1358747994.205990,63
1358747994.316400,63
1358747994.426773,64
1358747994.537041,65
1358747994.647411,67
1358747994.757769,67
1358747994.868316,68
1358747994.978572,69
1358747995.089061,69
1358747995.199549,68
1358747995.309884,68
1358747995.420095,67
1358747995.530423,68
1358747995.640791,70
1358747995.750986,69
1358747995.861454,69
1358747995.971867,69
1358747996.082120,68
1358747996.192323,70
1358747996.302490,70
1358747996.412807,71
1358747996.523159,73
1358747996.633318,73
1358747996.743663,74
1358747996.853987,72
1358747996.964319,72
1358747997.074806,73
1358747997.185029,73
1358747997.295290,71
1358747997.405561,72
1358747997.515832,72
1358747997.626175,72
1358747997.736419,73
1358747997.846749,74
1358747997.957048,74
1358747998.067326,72
1358747998.177511,73
1358747998.287894,75
1358747998.398165,72
1358747998.508454,73
1358747998.618663,73
1358747998.728916,73
1358747998.839244,74
1358747998.949631,75
1358747999.059839,76
1358747999.170079,76
1358747999.280347,77
1358747999.390618,76
1358747999.500841,76
1358747999.614474,76
1358747999.724898,75
1358747999.835253,77
1358747999.945499,78
1358748000.055831,78
1358748000.166148,77
1358748000.276352,77
1358748000.386799,77
1358748000.497076,74
1358748000.607384,66
1358748000.717797,65
1358748000.828082,64
1358748000.938262,64
1358748001.049987,65
1358748001.160406,65
1358748001.272022,65
1358748001.382246,64
1358748001.492592,64
1358748001.603529,65
1358748001.715283,65
1358748001.826298,65
1358748001.937207,64
1358748002.048887,64
1358748002.160321,64
1358748002.272555,66
1358748002.385121,66
1358748002.496925,66
1358748002.608319,66
1358748002.720929,65
1358748002.832479,65
1358748002.945471,65
1358748003.059209,66
1358748003.171223,65
1358748003.283631,66
1358748003.395979,67
1358748003.507608,67
1358748003.619011,67
1358748003.729487,66
1358748003.840011,66
1358748003.950870,67
1358748004.061351,68
1358748004.171750,68
1358748004.282095,67
1358748004.392443,67
1358748004.502792,68
1358748004.621319,67
1358748004.731907,67
1358748004.842421,68
1358748004.952694,67
1358748005.062977,68
1358748005.173382,69
1358748005.283764,69
1358748005.394211,67
1358748005.504451,68
1358748005.615083,69
1358748005.725454,70
1358748005.835897,70
1358748005.946135,69
1358748006.056466,69
1358748006.166856,77
1358748006.277222,77
1358748006.387496,76
1358748006.497942,77
1358748006.608431,77
1358748006.718782,81
1358748006.829536,81
1358748006.939841,80
1358748007.050416,80
1358748007.160775,81
1358748007.271111,82
1358748007.381472,79
1358748007.491761,80
1358748007.602155,80
1358748007.712762,80
1358748007.823288,79
1358748007.933757,82
1358748008.044735,80
1358748008.155067,81
1358748008.265493,81
1358748008.375902,82
1358748008.486366,83
1358748008.596760,84
1358748008.707170,83
1358748008.817405,83
1358748008.928402,83
1358748009.038755,82
1358748009.149196,85
1358748009.259524,85
1358748009.371378,86
1358748009.481852,84
1358748009.592341,84
1358748009.706010,84
1358748009.816345,84
1358748009.927003,85
1358748010.037356,85
1358748010.147758,85
1358748010.258063,84
1358748010.368479,86
1358748010.478859,85
1358748010.589209,86
1358748010.699694,86
1358748010.810239,85
1358748010.920778,84
1358748011.031351,85
1358748011.141626,85
1358748011.253043,85
1358748011.364405,86
1358748011.475005,86
1358748011.585510,90
1358748011.696745,88
1358748011.808162,88
1358748011.918935,88
1358748012.029334,89
1358748012.139875,88
1358748012.250167,89
1358748012.360712,88
1358748012.471027,88
1358748012.581342,88
1358748012.691803,89
1358748012.802279,90
1358748012.912986,91
1358748013.023359,90
1358748013.133686,89
1358748013.244033,89
1358748013.354373,90
1358748013.464852,89
1358748013.575233,85
1358748013.685638,77
1358748013.795925,77
1358748013.906282,78
1358748014.016726,79
1358748014.127148,79
1358748014.237375,76
1358748014.347596,76
1358748014.457975,77
1358748014.568289,77
1358748014.678736,76
1358748014.791921,75
1358748014.902227,76
1358748015.012670,78
1358748015.123078,78
1358748015.233568,77
1358748015.343815,77
1358748015.454210,77
1358748015.564561,78
1358748015.674905,78
1358748015.785294,77
1358748015.895784,76
1358748016.007424,77
1358748016.119945,79
1358748016.231593,79
1358748016.342058,78
1358748016.452269,78
1358748016.562687,78
1358748016.673069,79
1358748016.783540,79
1358748016.893969,78
1358748017.004363,78
1358748017.114879,78
1358748017.225585,78
1358748017.336040,79
1358748017.446449,79
1358748017.556914,79
1358748017.667418,80
1358748017.777978,80
1358748017.888287,79
1358748017.998728,79
1358748018.113657,79
1358748018.224330,80
1358748018.334680,80
1358748018.445130,78
1358748018.555510,79
1358748018.667014,81
1358748018.777305,82
1358748018.887641,82
1358748018.997971,81
1358748019.108231,81
1358748019.218582,82
1358748019.328992,88
1358748019.439366,87
1358748019.549619,87
1358748019.659938,87
1358748019.770295,89
1358748019.880762,89
1358748019.991026,91
1358748020.101714,91
1358748020.212068,93
1358748020.322378,93
1358748020.434322,92
1358748020.545279,92
1358748020.656077,92
1358748020.766715,90
1358748020.877245,91
1358748020.987805,91
1358748021.098310,92
1358748021.208774,90
1358748021.318960,92
1358748021.432031,93
1358748021.543637,94
1358748021.655482,94
1358748021.766950,94
1358748021.878200,94
1358748021.989492,94
1358748022.100577,95
1358748022.211006,95
1358748022.321479,95
1358748022.431818,93
1358748022.542199,94
1358748022.652581,95
1358748022.763153,97
1358748022.873601,97
1358748022.984106,95
1358748023.094431,96
1358748023.204845,96
1358748023.315060,95
1358748023.425761,95
1358748023.536545,95
1358748023.647120,95
1358748023.757615,96
1358748023.868225,96
1358748023.978473,96
1358748024.088866,95
1358748024.199349,98
1358748024.309833,96
1358748024.420128,96
1358748024.530532,96
1358748024.640914,97
1358748024.751224,95
1358748024.861716,93
1358748024.972045,96
1358748025.082376,97
1358748025.192741,97
1358748025.303175,97
1358748025.413547,97
1358748025.523971,96
1358748025.634281,99
1358748025.744832,98
1358748025.856209,98
1358748025.967740,99
1358748026.078218,97
1358748026.188485,95
1358748026.298915,94
1358748026.409325,98
1358748026.519708,91
1358748026.630140,85
1358748026.740616,78
1358748026.851110,68
1358748026.961416,61
1358748027.071815,52
1358748027.182319,61
1358748027.292586,59
1358748027.402958,49
1358748027.513267,45
1358748027.623644,46
1358748027.734097,46
1358748027.844491,44
1358748027.954927,45
1358748028.065281,46
1358748028.175709,46
1358748028.286097,44
1358748028.396485,44
1358748028.506867,45
1358748028.617290,46
1358748028.727772,46
1358748028.838155,45
1358748028.948403,45
1358748029.058761,46
1358748029.169168,47
1358748029.279486,47
1358748029.389818,47
1358748029.500308,47
1358748029.610653,48
1358748029.721058,48
1358748029.831940,46
1358748029.942367,46
1358748030.053023,48
1358748030.163396,48
1358748030.273890,48
1358748030.384393,48
1358748030.494938,48
1358748030.605321,49
1358748030.715792,50
1358748030.826111,49
1358748030.936486,49
1358748031.048252,49
1358748031.158621,49
1358748031.270479,49
1358748031.381602,49
1358748031.492031,50
1358748031.602387,51
1358748031.712870,51
1358748031.823276,50
1358748031.933925,50
1358748032.044610,50
1358748032.155007,51
1358748032.265499,51
1358748032.375744,50
1358748032.486228,51
1358748032.596640,53
1358748032.706963,53
1358748032.817484,52
1358748032.927846,58
1358748033.038227,58
1358748033.148632,60
1358748033.259198,60
1358748033.369522,63
1358748033.479967,63
1358748033.590163,62
1358748033.700568,62
1358748033.811062,62
1358748033.921280,62
1358748034.032198,63
1358748034.142543,64
1358748034.252864,65
1358748034.363201,65
1358748034.473531,64
1358748034.583756,64
1358748034.693986,65
1358748034.804448,65
1358748034.914766,64
1358748035.025147,66
1358748035.135435,67
1358748035.245828,67
1358748035.356109,67
1358748035.466475,67
1358748035.576813,68
1358748035.687049,67
1358748035.797432,67
1358748035.907770,66
1358748036.018103,67
1358748036.128657,67
1358748036.239150,67
1358748036.349409,66
1358748036.459765,67
1358748036.570127,68
1358748036.680510,68
1358748036.790795,67
1358748036.901254,67
1358748037.011649,69
1358748037.121880,70
1358748037.232370,71
1358748037.342598,70
1358748037.452919,70
1358748037.563358,71
1358748037.673666,70
1358748037.783973,70
1358748037.894218,70
1358748038.004677,72
1358748038.115117,73
1358748038.225527,71
1358748038.335762,72
1358748038.446210,72
1358748038.556773,72
1358748038.667212,71
1358748038.777878,61
1358748038.888815,59
1358748038.999211,59
1358748039.109567,61
1358748039.220067,62
1358748039.330378,59
1358748039.440664,59
1358748039.551099,60
1358748039.661432,60
1358748039.772001,58
1358748039.882390,58
1358748039.992832,58
1358748040.103883,60
1358748040.214355,60
1358748040.324617,59
1358748040.434919,60
1358748040.545215,61
1358748040.655526,61
1358748040.765923,60
1358748040.876341,60
1358748040.987053,60
1358748041.097704,61
1358748041.208020,61
1358748041.318294,60
1358748041.429286,60
1358748041.540457,62
1358748041.651508,62
1358748041.761982,62
1358748041.872347,61
1358748041.982729,62
1358748042.093114,63
1358748042.203636,62
1358748042.313868,61
1358748042.424243,61
1358748042.534733,62
1358748042.645071,62
1358748042.755572,63
1358748042.866133,63
1358748042.976532,63
1358748043.086888,64
1358748043.197257,64
1358748043.307599,63
1358748043.417806,63
1358748043.528269,63
1358748043.638776,63
1358748043.749035,62
1358748043.859961,65
1358748043.970345,65
1358748044.080768,66
1358748044.191105,66
1358748044.301427,71
1358748044.411613,71
1358748044.521921,72
1358748044.632309,72
1358748044.742533,71
1358748044.852970,76
1358748044.963220,75
1358748045.073626,76
1358748045.184008,77
1358748045.299432,76
1358748045.409718,76
1358748045.520033,76
1358748045.630358,75
1358748045.740613,75
1358748045.851283,75
1358748045.961682,75
1358748046.072100,77
1358748046.182463,78
1358748046.292724,77
1358748046.402975,77
1358748046.513428,79
1358748046.623800,79
1358748046.734091,78
1358748046.844544,78
1358748046.954854,79
1358748047.065048,77
1358748047.175488,80
1358748047.285860,79
1358748047.396208,80
1358748047.506544,80
1358748047.616870,77
1358748047.727180,80
1358748047.837547,80
1358748047.947775,79
1358748048.058006,79
1358748048.168392,80
1358748048.279961,80
1358748048.390245,80
1358748048.501019,79
1358748048.611495,80
1358748048.722044,81
1358748048.832635,79
1358748048.943051,81
1358748049.053781,81
1358748049.164027,80
1358748049.274328,80
1358748049.384616,81
1358748049.495037,83
1358748049.605209,83
1358748049.715501,83
1358748049.825897,84
1358748049.936311,84
1358748050.046860,84
1358748050.157120,83
1358748050.267351,83
1358748050.381077,83
1358748050.491399,85
1358748050.601771,84
1358748050.712423,86
1358748050.822971,83
1358748050.933446,84
1358748051.045163,84
1358748051.155472,85
1358748051.265793,83
1358748051.376180,73
1358748051.486744,74
1358748051.597054,73
1358748051.708549,72
1358748051.822469,72
1358748051.933636,71
1358748052.043995,72
1358748052.154382,71
1358748052.264686,71
1358748052.375089,71
1358748052.485452,72
1358748052.595941,72
1358748052.706265,72
1358748052.819348,72
1358748052.930863,72
1358748053.041222,73
1358748053.151754,73
1358748053.262031,72
1358748053.372328,72
1358748053.482737,73
1358748053.593073,73
1358748053.703481,71
1358748053.813904,73
1358748053.924406,73
1358748054.034861,74
1358748054.145303,74
1358748054.255634,73
1358748054.366242,73
1358748054.476585,74
1358748054.586968,74
1358748054.697434,73
1358748054.807916,73
1358748054.918403,73
1358748055.028920,75
1358748055.139291,75
1358748055.249617,74
1358748055.359950,74
1358748055.470336,76
1358748055.580829,75
1358748055.691139,74
1358748055.801580,74
1358748055.912089,75
1358748056.022459,75
1358748056.133058,76
1358748056.243307,75
1358748056.353500,75
1358748056.464053,77
1358748056.574422,78
1358748056.684744,77
1358748056.795069,77
1358748056.905521,78
1358748057.015954,83
1358748057.126569,82
1358748057.236827,82
1358748057.347256,83
1358748057.457587,84
1358748057.568058,85
1358748057.678348,86
1358748057.788792,87
1358748057.899217,88
1358748058.009575,88
1358748058.119948,87
1358748058.230216,86
1358748058.340552,86
1358748058.450923,87
1358748058.561373,88
1358748058.671610,87
1358748058.781910,87
1358748058.892649,89
1358748059.003133,89
1358748059.113637,88
1358748059.224033,88
1358748059.334366,89
1358748059.444660,89
1358748059.555002,90
1358748059.665376,90
1358748059.775741,90
1358748059.886227,90
1358748059.996812,91
1358748060.107614,91
1358748060.218451,91
1358748060.329100,92
1358748060.439506,91
1358748060.550072,91
1358748060.660303,92
1358748060.770632,92
1358748060.881188,93
1358748060.991584,92
1358748061.102063,92
1358748061.212481,92
1358748061.322681,91
1358748061.433068,91
1358748061.543312,90
1358748061.653693,92
1358748061.764128,91
1358748061.874421,91
1358748061.986397,91
1358748062.098041,92
1358748062.209227,93
1358748062.321774,92
1358748062.434321,92
1358748062.546351,92
1358748062.658032,92
1358748062.771201,93
1358748062.883520,94
1358748062.995666,94
1358748063.107760,93
1358748063.222151,94
1358748063.334299,95
1358748063.446281,96
1358748063.558601,94
1358748063.670834,95
1358748063.782588,95
1358748063.895725,95
1358748064.008211,96
1358748064.121917,96
1358748064.235150,96
1358748064.347381,92
1358748064.459028,96
1358748064.571418,96
1358748064.682640,97
1358748064.793201,96
1358748064.903605,96
1358748065.013869,93
1358748065.124421,85
1358748065.234755,84
1358748065.344981,84
1358748065.455339,85
1358748065.568681,85
1358748065.679035,85
1358748065.789339,82
1358748065.899965,83
1358748066.010598,83
1358748066.121430,84
1358748066.232136,83
1358748066.343243,83
1358748066.453728,83
1358748066.564301,84
1358748066.675536,84
1358748066.785873,83
1358748066.896209,83
1358748067.006686,84
1358748067.117099,84
1358748067.227673,84
1358748067.337984,85
1358748067.448330,84
1358748067.558863,85
1358748067.669270,85
1358748067.779599,84
1358748067.890427,84
1358748068.000869,85
1358748068.111343,85
1358748068.221867,85
1358748068.332252,84
1358748068.442569,85
1358748068.552913,86
1358748068.663274,87
1358748068.773536,85
1358748068.884022,85
1358748068.994402,86
1358748069.104861,86
1358748069.215256,85
1358748069.325555,85
1358748069.435923,85
1358748069.546332,87
1358748069.656691,87
1358748069.766968,86
1358748069.877196,86
1358748069.987537,88
1358748070.106550,86
1358748070.217211,88
1358748070.327604,83
1358748070.437825,87
1358748070.548071,87
1358748070.658550,89
1358748070.770024,95
1358748070.880547,95
1358748070.990874,94
1358748071.101199,94
1358748071.211826,94
1358748071.322335,94
1358748071.432587,94
1358748071.542869,98
1358748071.653214,98
1358748071.763524,98
1358748071.874180,98
1358748071.984553,98
1358748072.095019,98
1358748072.205366,99
1358748072.315663,94
1358748072.426134,98
1358748072.536473,98
1358748072.647064,92
1358748072.757410,97
1358748072.868110,97
1358748072.978460,98
1358748073.088822,100
1358748073.199144,99
1358748073.309522,96
1358748073.419925,100
1358748073.530458,98
1358748073.640693,97
1358748073.750951,99
1358748073.861453,99
1358748073.971718,92
1358748074.082081,85
1358748074.192541,74
1358748074.302907,60
1358748074.413269,56
1358748074.523544,44
1358748074.633965,61
1358748074.744351,56
1358748074.854624,54
1358748074.964828,55
1358748075.075020,56
1358748075.185326,58
1358748075.295729,56
1358748075.406069,57
1358748075.516442,55
1358748075.626827,58
1358748075.737310,58
1358748075.847859,60
1358748075.958281,59
1358748076.068803,57
1358748076.179070,59
1358748076.289360,61
1358748076.399698,61
1358748076.510061,60
1358748076.620393,62
1358748076.730935,63
1358748076.841223,62
1358748076.951543,63
1358748077.061917,61
1358748077.172205,61
1358748077.282487,61
1358748077.392947,58
1358748077.503384,49
1358748077.613816,50
1358748077.724274,50
1358748077.834671,47
1358748077.945111,48
1358748078.055748,50
1358748078.166160,50
1358748078.276623,49
1358748078.386943,49
1358748078.497355,49
1358748078.607716,50
1358748078.718132,50
1358748078.828642,49
1358748078.939125,49
1358748079.049779,51
1358748079.160196,51
1358748079.270565,50
1358748079.380891,50
1358748079.491413,50
1358748079.601862,52
1358748079.712326,52
1358748079.822642,51
1358748079.933059,51
1358748080.043401,52
1358748080.153818,51
1358748080.264146,51
1358748080.374471,52
1358748080.486139,52
1358748080.598029,53
1358748080.711322,53
1358748080.821752,53
1358748080.932086,52
1358748081.042276,52
1358748081.152661,54
1358748081.262954,54
1358748081.373275,53
1358748081.483657,52
1358748081.595845,53
1358748081.706602,54
1358748081.817013,54
1358748081.927588,53
1358748082.037904,54
1358748082.148389,54
1358748082.258810,55
1358748082.369321,55
1358748082.487444,53
1358748082.597812,56
1358748082.708053,55
1358748082.818299,55
1358748082.928761,63
1358748083.039206,63
1358748083.149461,62
1358748083.259748,62
1358748083.369992,65
1358748083.481307,65
1358748083.593362,66
1358748083.704991,67
1358748083.815445,68
1358748083.925978,67
1358748084.036206,66
1358748084.146548,66
1358748084.256918,67
1358748084.367291,67
1358748084.477637,68
1358748084.587937,68
1358748084.698203,67
1358748084.808439,70
1358748084.918815,70
1358748085.029296,68
1358748085.139567,69
1358748085.249915,69
1358748085.360124,69
1358748085.470513,71
1358748085.580825,71
1358748085.691042,70
1358748085.801350,71
1358748085.911737,72
1358748086.022132,70
1358748086.132569,71
1358748086.242858,71
1358748086.353173,71
1358748086.463555,72
1358748086.573917,72
1358748086.684504,69
1358748086.795211,70
1358748086.905741,72
1358748087.016129,71
1358748087.126460,71
1358748087.236853,72
1358748087.347149,72
1358748087.457446,74
1358748087.567680,74
1358748087.678103,74
1358748087.788388,75
1358748087.898967,74
1358748088.009290,77
1358748088.119560,75
1358748088.230118,75
1358748088.340412,75
1358748088.450609,74
1358748088.560915,76
1358748088.671234,75
1358748088.781590,75
1358748088.891978,76
1358748089.002325,76
1358748089.112743,74
1358748089.223312,64
1358748089.333639,63
1358748089.444011,63
1358748089.554328,64
1358748089.664895,61
1358748089.775117,61
1358748089.885801,62
1358748089.996213,63
1358748090.106560,63
1358748090.216877,63
1358748090.327106,63
1358748090.437397,64
1358748090.547732,64
1358748090.658296,63
1358748090.768807,62
1358748090.879547,62
1358748090.990106,64
1358748091.100561,65
1358748091.210766,64
1358748091.320974,64
1358748091.431339,65
1358748091.541734,65
1358748091.653551,65
1358748091.764738,64
1358748091.875458,63
1358748091.985920,64
1358748092.096418,66
1358748092.206610,65
1358748092.316881,65
1358748092.427247,66
1358748092.537508,66
1358748092.647887,64
1358748092.758250,65
1358748092.868939,65
1358748092.979257,66
1358748093.089725,65
1358748093.199936,66
1358748093.310241,65
1358748093.420655,67
1358748093.531051,67
1358748093.641258,66
1358748093.751562,66
1358748093.862181,66
1358748093.972499,67
1358748094.082916,67
1358748094.193156,67
1358748094.303757,68
1358748094.414047,69
1358748094.524323,69
1358748094.634518,68
1358748094.744723,74
1358748094.855096,75
1358748094.965461,74
1358748095.075825,75
1358748095.186123,75
1358748095.296642,80
1358748095.406934,80
1358748095.517755,80
1358748095.628854,78
1358748095.739334,79
1358748095.850129,79
1358748095.961522,78
1358748096.072923,78
1358748096.183500,78
